ANTONIO A GORDILLO-MOSCOSO (Author)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Effect of rosuvastatin on amnesia and disorientation after traumatic brain injury (NCT003229758)","Tapia-Perez, J. Humberto; Sanchez-Aguilar, Martin; Torres-Corzo, Jaime G.; Gordillo-Moscoso, Antonio; Martinez-Perez, Patricia; Madeville, Peter; de la Cruz-Mendoza, Esperanza; Chalita-Williams, Juan","","","","JOURNAL OF NEUROTRAUMA","AUG 2008","2008","25","8","","","","1011","1017","","10.1089/neu.2008.0554","","","68","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","1","6","5","3","6","6","8","5","4","5","0","5","3","1"
"Fuzzy-based controller for glucose regulation in type-1diabetic patients by subcutaneous route","Campos-Delgado, D. U.; Hernandez-Ordonez, M.; Femat, R.; Gordillo-Moscoso, A.","","","","IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING","NOV 2006","2006","53","11","","","","2201","2210","","10.1109/TBME.2006.879461","","","66","3.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","3","6","8","2","2","4","4","1","0","2","3","8","8","3","1","1"
"Use of Therapeutic Laser After Surgical Removal of Impacted Lower Third Molars","Dario Amarillas-Escobar, E.; Martin Toranzo-Fernandez, J.; Martinez-Rider, Ricardo; Noyola-Frias, Miguel A.; Antonio Hidalgo-Hurtado, J.; Fierro Serna, Victor M.; Gordillo-Moscoso, Antonio; Pozos-Guillen, Amaury J.","","","","JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY","FEB 2010","2010","68","2","","","","319","324","","10.1016/j.joms.2009.07.037","","","64","4.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","5","2","6","6","4","6","6","2","7","8","2","3"
"Use of Statins for the Treatment of Spontaneous Intracerebral Hemorrhage: Results of a Pilot Study","Tapia-Perez, H.; Sanchez-Aguilar, M.; Torres-Corzo, J. G.; Rodriguez-Leyva, I.; Gonzalez-Aguirre, D.; Gordillo-Moscoso, A.; Chalita-Williams, C.","","","","CENTRAL EUROPEAN NEUROSURGERY","FEB 2009","2009","70","1","","","","15","20","","10.1055/s-0028-1082064","","","52","3.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","5","5","2","4","4","3","2","3","3","5","4","1","0"
"Effect of rosuvastatin on cytokines after traumatic head injury","Sanchez-Aguilar, Martin; Tapia-Perez, J. Humberto; Juan Sanchez-Rodriguez, Jose; Manuel Vinas-Rios, Juan; Martinez-Perez, Patricia; de la Cruz-Mendoza, Esperanza; Sanchez-Reyna, Martin; Gerardo Torres-Corzo, Jaime; Gordillo-Moscoso, Antonio","","","","JOURNAL OF NEUROSURGERY","MAR 2013","2013","118","3","","","","669","675","","10.3171/2012.12.JNS121084","","","48","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","8","7","4","3","6","3","2","4","3"
"Relationship between vasodilation capacity and phenolic content of Spanish wines","Padilla, E; Ruiz, E; Redondo, S; Gordillo-Moscoso, A; Slowing, K; Tejerina, T","","","","EUROPEAN JOURNAL OF PHARMACOLOGY","JUL 4 2005","2005","517","1-2","","","","84","91","","10.1016/j.ejphar.2005.04.044","","","46","2.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","2","3","4","5","4","4","2","2","2","3","2","1","1","0","2","1"
"Kaempferol inhibits apoptosis in vascular smooth muscle induced by a component of oxidized LDL","Ruiz, E; Padilla, E; Redondo, S; Gordillo-Moscoso, A; Tejerina, T","","","","EUROPEAN JOURNAL OF PHARMACOLOGY","JAN 4 2006","2006","529","1-3","","","","79","83","","10.1016/j.ejphar.2005.10.061","","","45","2.37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","6","3","6","1","2","2","1","4","2","1","4","2","4","0","2","0"
"Assessment of vascular function in Mexican women exposed to polycyclic aromatic hydrocarbons from wood smoke","Ruiz-Vera, Tania; Pruneda-Alvarez, Lucia G.; Ochoa-Martinez, Angeles C.; Ramirez-GarciaLuna, Jose L.; Pierdant-Perez, Mauricio; Gordillo-Moscoso, Antonio A.; Perez-Vazquez, Francisco J.; Perez-Maldonado, Ivan N.","","","","ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY","SEP 2015","2015","40","2","","","","423","429","","10.1016/j.etap.2015.07.014","","","41","4.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","8","7","3","2","5","2","1"
"Human vascular smooth muscle cells from diabetic patients are resistant to induced apoptosis due to high Bcl-2 expression","Ruiz, E; Gordillo-Moscoso, A; Padilla, E; Redondo, S; Rodriguez, E; Reguillo, F; BrioneS, AM; Van Breemen, C; Okon, E; Tejerina, T","","","","DIABETES","MAY 2006","2006","55","5","","","","1243","1251","","10.2337/db05-0949","","","39","2.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","1","5","4","2","1","1","1","2","3","2","4","1","2","1","1","1"
"Pioglitazone induces apoptosis in human vascular smooth muscle cells from diabetic patients involving the transforming growth factor-β/activin receptor-like kinase-4/5/7/Smad2 signaling pathway","Ruiz, Emilio; Redondo, Santiago; Gordillo-Moscoso, Antonio; Tejerina, Teresa","","","","JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS","MAY 2007","2007","321","2","","","","431","438","","10.1124/jpet.106.114934","","","32","1.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","4","4","3","1","1","3","2","1","1","1","1","0","0","1","0"
