Stock, Roberto P. (Author)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"SECRETION BY TRYPANOSOMA-CRUZI OF A PEPTIDYL-PROLYL CIS-TRANS ISOMERASE INVOLVED IN CELL INFECTION","MORO, A; RUIZCABELLO, F; FERNANDEZCANO, A; STOCK, RP; GONZALEZ, A","","","","EMBO JOURNAL","JUN 1 1995","1995","14","11","","","","2483","2490","","10.1002/j.1460-2075.1995.tb07245.x","","","95","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","3","2","2","3","3","2","2","4","2","4","4","3","9","5","3","6","4","6","3","2","3","0","3","3","5","1"
"Bringing antivenoms to Sub-Saharan Africa","Stock, Roberto P.; Massougbodji, Achille; Alagon, Alejandro; Chippaux, Jean-Philippe","","","","NATURE BIOTECHNOLOGY","FEB 2007","2007","25","2","","","","173","177","","10.1038/nbt0207-173","","","76","4.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","10","9","4","4","4","4","5","3","2","2","0","5","2","4","2"
"Characterization of a new polyvalent antivenom (Antivipmyn® Africa) against African vipers and elapids","Ramos-Cerrillo, Blanca; de Roodt, Adolfo R.; Chippaux, Jean-Philippe; Olguin, Laura; Casasola, Andrea; Guzman, Guadalupe; Paniagua-Solis, Jorge; Alagon, Alejandro; Stock, Roberto P.","","","","TOXICON","DEC 15 2008","2008","52","8","","","","881","888","","10.1016/j.toxicon.2008.09.002","","","70","4.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","6","5","5","4","7","3","3","3","2","6","8","4","4","2"
"Genetic and enzymatic characterization of sphingomyelinase D isoforms from the North American fiddleback spiders <i>Loxosceles boneti</i> and <i>Loxosceles reclusa</i>","Ramos-Cerrillo, B; Olvera, A; Odell, GV; Zamudio, F; Paniagua-Solís, J; Alagón, A; Stock, RP","","","","TOXICON","OCT 2004","2004","44","5","","","","507","514","","10.1016/j.toxicon.2004.06.013","","","64","3.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","7","6","7","4","5","2","3","3","2","3","1","2","1","3","0","2","2","0"
"Clinical trial of an F(ab')<sub>2</sub> polyvalent equine antivenom for African snake bites in Benin","Chippaux, J.-P.; Massougbodji, A.; Stock, R. P.; Alagon, A.","Investigators Africa Antivipmyn Be","","","AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE","SEP 2007","2007","77","3","","","","538","546","","10.4269/ajtmh.2007.77.538","","","62","3.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","7","8","2","8","3","4","4","2","2","7","2","1","2","6","1"
"North and South American <i>Loxosceles</i> spiders:: Development of a polyvalent antivenom with recombinant sphingomyelinases D as antigens","Olvera, Alejandro; Ramos-Cerrillo, Blanca; Estevez, Judith; Clement, Herlinda; de Roodt, Adolfo; Paniagua-Solis, Jorge; Vazquez, Hilda; Zavaleta, Alfonso; Arruz, Maria Salas; Stock, Roberto P.; Alagon, Alejandro","","","","TOXICON","JUL 2006","2006","48","1","","","","64","74","","10.1016/j.toxicon.2006.04.010","","","56","2.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","6","2","4","3","4","4","2","0","1","1","4","8","4","6","2","1"
"Paraspecific neutralization of the venom of African species of cobra by an equine antiserum against <i>Naja melanoleuca</i>: A comparative study","Casasola, Andrea; Ramos-Cerrillo, Blanca; de Roodt, Adolfo R.; Carbajal Saucedo, Alejandro; Chippaux, Jean-Philippe; Alagon, Alejandro; Stock, Roberto P.","","","","TOXICON","MAY 2009","2009","53","6","","","","602","608","","10.1016/j.toxicon.2009.01.011","","","54","3.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","6","1","6","1","2","2","4","4","3","7","5","5","2","3"
"Myotoxicity and nephrotoxicity by <i>Micrurus</i> venoms in experimental envenomation","Rafael de Roodt, Adolfo; Ruben Lago, Nestor; Pablo Stock, Roberto","","","","TOXICON","FEB 2012","2012","59","2","","","","356","364","","10.1016/j.toxicon.2011.11.009","","","41","3.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","4","3","4","3","7","5","7","2","1"
"Inhibition of gene expression in <i>Entamoeba histolytica</i> with antisense peptide nucleic acid oligomers","Stock, RP; Olvera, A; Sánchez, R; Saralegui, A; Scarfi, S; Sanchez-Lopez, R; Ramos, MA; Boffa, LC; Benatti, U; Alagón, A","","","","NATURE BIOTECHNOLOGY","MAR 2001","2001","19","3","","","","231","234","","10.1038/85671","","","40","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","9","5","4","0","0","3","1","1","1","0","1","1","3","1","0","0","1","0","1","0","1","0"
"MOLECULAR CHARACTERIZATION AND TRANSCRIPTION OF THE HISTONE H2B GENE FROM THE PROTOZOAN PARASITE TRYPANOSOMA-CRUZI","GARCIASALCEDO, JA; OLIVER, JL; STOCK, RP; GONZALEZ, A","","","","MOLECULAR MICROBIOLOGY","SEP 1994","1994","13","6","","","","1033","1043","","10.1111/j.1365-2958.1994.tb00494.x","","","33","1.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","5","3","2","5","2","1","2","2","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
