Alonso Vilatela, M. E. (Author)
Timespan: 1900-2024. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Genetics of Alzheimer's Disease","Alonso Vilatela, Maria Elisa; Lopez-Lopez, Marisol; Yeseas-Gomez, Petra","","","","ARCHIVES OF MEDICAL RESEARCH","NOV 2012","2012","43","8","","","SI","622","631","","10.1016/j.arcmed.2012.10.017","","","73","5.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","7","8","8","4","8","7","9","4","4","1"
"The L444P <i>GBA</i> mutation is associated with early-onset Parkinson's disease in Mexican Mestizos","Gonzalez-del Rincon, M. de L.; Monroy Jaramillo, N.; Suarez Martinez, A. I.; Yescas Gomez, P.; Boll Woehrlen, M. C.; Lopez Lopez, M.; Alonso Vilatela, M. E.","","","","CLINICAL GENETICS","OCT 2013","2013","84","4","","","","386","387","","10.1111/cge.12084","","","19","1.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","7","0","2","1","1","2","1","1","0"
"High frequency of Parkin exon rearrangements in Mexican-mestizo patients with early-onset Parkinson's disease","Guerrero Camacho, Jorge Luis; Monroy Jaramillo, Nancy; Yescas Gomez, Petra; Rodriguez Violante, Mayela; Boll Woehrlen, Catherine; Alonso Vilatela, Ma. Elisa; Lopez Lopez, Marisol","","","","MOVEMENT DISORDERS","JUL 2012","2012","27","8","","","","1047","1051","","10.1002/mds.25030","","","19","1.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","1","2","0","1","3","1","2","2","0"
"THE HLA SYSTEM AND T-CELL SUBSETS IN BELLS-PALSY","GORODEZKY, C; CARRANZA, JM; BUSTAMANTE, A; YESCAS, P; MARTINEZ, A; VILATELA, MEA","","","","ACTA OTO-LARYNGOLOGICA","1991","1991","111","6","","","","1070","1074","","10.3109/00016489109100758","","","13","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","1","1","2","2","0"
"Frequency of apolipoprotein E in a Nahua population","Román, RAS; Gómez, PY; Camacho, JLG; Morales, AO; Granados, J; Prado, AJ; López-Caro, OA; Vilatela, MEA","","","","REVISTA DE INVESTIGACION CLINICA-CLINICAL AND TRANSLATIONAL INVESTIGATION","SEP-OCT 2002","2002","54","5","","","","415","421","","","","","7","0.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","1","0"
"Predictive and prenatal diagnosis of Huntington's disease:: Attitudes of Mexican neurologists, psychiatrists, and psychologists","Vilatela, MEA; Morales, AO; de la Cadena, CG; López, IR; Aranda, CM; Villa, A","","","","ARCHIVES OF MEDICAL RESEARCH","JUL-AUG 1999","1999","30","4","","","","320","324","","10.1016/S0188-0128(99)00032-9","","","6","0.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1"
"Molecular diagnosis of Huntington's Disease in Mexican patients by polymerase chain reaction","Vega, BC; Vilatela, MEA; Gomez, PY; Arreola, GS; Ojeda, CM","","","","ARCHIVES OF MEDICAL RESEARCH","SPR 1996","1996","27","1","","","","87","92","","","","","3","0.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"HLA CLASS-II GENETIC-MARKERS ARE INVOLVED IN RESISTANCE SUSCEPTIBILITY FOR THE EXPRESSION OF MASSIVE SPASM","SUASTEGUI, RA; DELAROSA, G; GONZALEZASTIAZARAN, A; VILATELA, MEA; GORODEZKY, C","","","","EPILEPSIA","1995","1995","36","","","3","","S10","S10","","","","","2","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Genetic factors involved in susceptibility for developing Parkinson's disease","Morgado, Horacio Vidrio; Vilatela, Maria Elisa Alonso; Lopez, Marisol Lopez","","","","SALUD MENTAL","JAN-FEB 2007","2007","30","1","","","","16","24","","","","","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"GENETIC-ASPECTS OF ALZHEIMERS-DISEASE","VILATELA, MEA","","","","REVISTA MEXICANA DE PSICOLOGIA","JUN 1994","1994","11","","","","","29","32","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
